1994,A.C. Milan,1. Winner,Italy
1994,Barcelona,2. Runner Up,Spain
1994,A.C. Milan,3. Semifinalist,Italy
1994,Barcelona,3. Semifinalist,Spain
1994,Monaco,3. Semifinalist,France
1994,Porto,3. Semifinalist,Portugal
1994,A.C. Milan,4. Group Stage,Italy
1994,Barcelona,4. Group Stage,Spain
1994,Monaco,4. Group Stage,France
1994,Porto,4. Group Stage,Portugal
1994,Spartak Moscow,4. Group Stage,Russia
1994,Galatasaray,4. Group Stage,Turkey
1994,Werder Bremen,4. Group Stage,Germany
1994,Anderlecht,4. Group Stage,Netherlands
1994,A.C. Milan,6. Last 16,Italy
1994,Barcelona,6. Last 16,Spain
1994,Monaco,6. Last 16,France
1994,Porto,6. Last 16,Portugal
1994,Spartak Moscow,6. Last 16,Russia
1994,Galatasaray,6. Last 16,Turkey
1994,Werder Bremen,6. Last 16,Germany
1994,Anderlecht,6. Last 16,Netherlands
1994,Feyenoord,6. Last 16,Netherlands
1994,Steaua Bucuresti,6. Last 16,Romania
1994,Levski Sofia,6. Last 16,Bulgaria
1994,Copenhagen,6. Last 16,Denmark
1994,Sparta Prague,6. Last 16,Czech Republic
1994,Manchester United,6. Last 16,England
1994,Lech Poznan,6. Last 16,Poland
1994,Austria Wien,6. Last 16,Austria
1994,A.C. Milan,7. Last 32,Italy
1994,Barcelona,7. Last 32,Spain
1994,Monaco,7. Last 32,France
1994,Porto,7. Last 32,Portugal
1994,Spartak Moscow,7. Last 32,Russia
1994,Galatasaray,7. Last 32,Turkey
1994,Werder Bremen,7. Last 32,Germany
1994,Anderlecht,7. Last 32,Netherlands
1994,Feyenoord,7. Last 32,Netherlands
1994,Steaua Bucuresti,7. Last 32,Romania
1994,Levski Sofia,7. Last 32,Bulgaria
1994,Copenhagen,7. Last 32,Denmark
1994,Sparta Prague,7. Last 32,Czech Republic
1994,Manchester United,7. Last 32,England
1994,Lech Poznan,7. Last 32,Poland
1994,Austria Wien,7. Last 32,Austria
1994,Floriana,7. Last 32,Malta
1994,Akranes S.C.,7. Last 32,Iceland
1994,AEK Athens,7. Last 32,Greece
1994,Croatia Zagreb,7. Last 32,Croatia
1994,Rangers (IL),7. Last 32,Scotland
1994,Dinamo Minsk,7. Last 32,Belarus
1994,Linfield,7. Last 32,Northern Ireland
1994,FC Aarau,7. Last 32,Switzerland
1994,AIK,7. Last 32,Sweden
1994,HJK Helsinki,7. Last 32,Finland
1994,Kispest Honved,7. Last 32,Hungary
1994,Cork City,7. Last 32,Ireland
1994,Beitar Jerusalem,7. Last 32,Israel
1994,Skonto,7. Last 32,Latvia
1994,Dynamo Kyiv,7. Last 32,Ukraine
1994,Rosenborg BK,7. Last 32,Norway
1995,Ajax,1. Winner,Netherlands
1995,A.C. Milan,2. Runner Up,Italy
1995,Ajax,3. Semifinalist,Netherlands
1995,A.C. Milan,3. Semifinalist,Italy
1995,Bayern Munich,3. Semifinalist,Germany
1995,Paris Saint-Germain,3. Semifinalist,France
1995,Ajax,4. Quarterfinalist,Netherlands
1995,A.C. Milan,4. Quarterfinalist,Italy
1995,Bayern Munich,4. Quarterfinalist,Germany
1995,Paris Saint-Germain,4. Quarterfinalist,France
1995,IFK Goteborg,4. Quarterfinalist,Sweden
1995,Hajduk Split,4. Quarterfinalist,Croatia
1995,Barcelona,4. Quarterfinalist,Spain
1995,Benfica,4. Quarterfinalist,Portugal
1995,Ajax,6. Last 16,Netherlands
1995,A.C. Milan,6. Last 16,Italy
1995,Bayern Munich,6. Last 16,Germany
1995,Paris Saint-Germain,6. Last 16,France
1995,IFK Goteborg,6. Last 16,Sweden
1995,Hajduk Split,6. Last 16,Croatia
1995,Barcelona,6. Last 16,Spain
1995,Benfica,6. Last 16,Portugal
1995,Manchester United,6. Last 16,England
1995,Galatasaray,6. Last 16,Turkey
1995,Spartak Moscow,6. Last 16,Russia
1995,Dynamo Kyiv,6. Last 16,Ukraine
1995,Steaua Bucuresti,6. Last 16,Romania
1995,Anderlecht,6. Last 16,Netherlands
1995,FC Red Bull Salzburg,6. Last 16,Austria
1995,AEK Athens,6. Last 16,Greece
1995,Ajax,7. Last 32,Netherlands
1995,A.C. Milan,7. Last 32,Italy
1995,Bayern Munich,7. Last 32,Germany
1995,Paris Saint-Germain,7. Last 32,France
1995,IFK Goteborg,7. Last 32,Sweden
1995,Hajduk Split,7. Last 32,Croatia
1995,Barcelona,7. Last 32,Spain
1995,Benfica,7. Last 32,Portugal
1995,Manchester United,7. Last 32,England
1995,Galatasaray,7. Last 32,Turkey
1995,Spartak Moscow,7. Last 32,Russia
1995,Dynamo Kyiv,7. Last 32,Ukraine
1995,Steaua Bucuresti,7. Last 32,Romania
1995,Anderlecht,7. Last 32,Netherlands
1995,FC Red Bull Salzburg,7. Last 32,Austria
1995,AEK Athens,7. Last 32,Greece
1995,Avenir Beggen,7. Last 32,Luxembourg
1995,Galatasaray,7. Last 32,Turkey
1995,Sparta Prague,7. Last 32,Czech Republic
1995,IFK Goteborg,7. Last 32,Sweden
1995,Silkeborg,7. Last 32,Denmark
1995,Dynamo Kyiv,7. Last 32,Ukraine
1995,Paris Saint-Germain,7. Last 32,France
1995,Vac FC-Samsung,7. Last 32,Hungary
1995,Legia Warszawa,7. Last 32,Poland
1995,Hajduk Split,7. Last 32,Croatia
1995,Steaua Bucuresti,7. Last 32,Romania
1995,Servette,7. Last 32,Switzerland
1995,AEK Athens,7. Last 32,Greece
1995,Rangers (IL),7. Last 32,Scotland
1995,Maccabi Haifa,7. Last 32,Israel
1995,FC Red Bull Salzburg,7. Last 32,Austria
1996,Juventus,1. Winner,Italy
1996,Ajax,2. Runner Up,Netherlands
1996,Juventus,3. Semifinalist,Italy
1996,Ajax,3. Semifinalist,Netherlands
1996,Panathinaikos,3. Semifinalist,Greece
1996,Nantes,3. Semifinalist,France
1996,Juventus,4. Quarterfinalist,Italy
1996,Ajax,4. Quarterfinalist,Netherlands
1996,Panathinaikos,4. Quarterfinalist,Greece
1996,Nantes,4. Quarterfinalist,France
1996,Borussia Dortmund,4. Quarterfinalist,Germany
1996,Legia Warszawa,4. Quarterfinalist,Poland
1996,Real Madrid,4. Quarterfinalist,Spain
1996,Spartak Moscow,4. Quarterfinalist,Russia
1996,Juventus,6. Last 16,Italy
1996,Ajax,6. Last 16,Netherlands
1996,Panathinaikos,6. Last 16,Greece
1996,Nantes,6. Last 16,France
1996,Borussia Dortmund,6. Last 16,Germany
1996,Legia Warszawa,6. Last 16,Poland
1996,Real Madrid,6. Last 16,Spain
1996,Spartak Moscow,6. Last 16,Russia
1996,Porto,6. Last 16,Portugal
1996,Aalborg BK,6. Last 16,Denmark
1996,Rosenborg BK,6. Last 16,Norway
1996,Blackburn Rovers,6. Last 16,England
1996,Steaua Bucuresti,6. Last 16,Romania
1996,Rangers (IL),6. Last 16,Scotland
1996,Ferencvaros,6. Last 16,Hungary
1996,Grasshopper,6. Last 16,Switzerland
1996,Juventus,8. Last 24,Italy
1996,Ajax,8. Last 24,Netherlands
1996,Panathinaikos,8. Last 24,Greece
1996,Nantes,8. Last 24,France
1996,Borussia Dortmund,8. Last 24,Germany
1996,Legia Warszawa,8. Last 24,Poland
1996,Real Madrid,8. Last 24,Spain
1996,Spartak Moscow,8. Last 24,Russia
1996,Porto,8. Last 24,Portugal
1996,Aalborg BK,8. Last 24,Denmark
1996,Rosenborg BK,8. Last 24,Norway
1996,Blackburn Rovers,8. Last 24,England
1996,Steaua Bucuresti,8. Last 24,Romania
1996,Rangers (IL),8. Last 24,Scotland
1996,Ferencvaros,8. Last 24,Hungary
1996,Grasshopper,8. Last 24,Switzerland
1996,Maccabi Tel Aviv,8 Last 24,Israel
1996,Anorthosis,8 Last 24,Cyprus
1996,IFK Goteborg,8 Last 24,Sweden
1996,FC Red Bull Salzburg,8 Last 24,Austria
1996,Aalborg BK,8 Last 24,Denmark
1996,Besiktas,8 Last 24,Turkey
1996,Anderlecht,8 Last 24,Netherlands
1996,Hajduk Split,8 Last 24,Croatia
1997,Borussia Dortmund,1. Winner,Germany
1997,Juventus,2. Runner Up,Italy
1997,Borussia Dortmund,3. Semifinalist,Germany
1997,Juventus,3. Semifinalist,Italy
1997,Manchester United,3. Semifinalist,England
1997,Ajax,3. Semifinalist,Netherlands
1997,Borussia Dortmund,4. Quarterfinalist,Germany
1997,Juventus,4. Quarterfinalist,Italy
1997,Manchester United,4. Quarterfinalist,England
1997,Ajax,4. Quarterfinalist,Netherlands
1997,Auxerre,4. Quarterfinalist,France
1997,Porto,4. Quarterfinalist,Portugal
1997,Athletico Madrid,4. Quarterfinalist,Spain
1997,Rosenborg BK,4. Quarterfinalist,Norway
1997,Borussia Dortmund,6. Last 16,Germany
1997,Juventus,6. Last 16,Italy
1997,Manchester United,6. Last 16,England
1997,Ajax,6. Last 16,Netherlands
1997,Auxerre,6. Last 16,France
1997,Porto,6. Last 16,Portugal
1997,Athletico Madrid,6. Last 16,Spain
1997,Rosenborg BK,6. Last 16,Norway
1997,Grasshopper,6. Last 16,Switzerland
1997,Rangers (IL),6. Last 16,Scotland
1997,Widzew Lodz,6. Last 16,Poland
1997,Steaua Bucuresti,6. Last 16,Romania
1997,Fenerbahce,6. Last 16,Turkey
1997,Rapid Wien,6. Last 16,Austria
1997,A.C. Milan,6. Last 16,Italy
1997,IFK Goteborg,6. Last 16,Sweden
1997,Juventus,8. Last 24,Italy
1997,Manchester United,8. Last 24,England
1997,Ajax,8. Last 24,Netherlands
1997,Auxerre,8. Last 24,France
1997,Porto,8. Last 24,Portugal
1997,Athletico Madrid,8. Last 24,Spain
1997,Rosenborg BK,8. Last 24,Norway
1997,Grasshopper,8. Last 24,Switzerland
1997,Rangers (IL),8. Last 24,Scotland
1997,Widzew Lodz,8. Last 24,Poland
1997,Steaua Bucuresti,8. Last 24,Romania
1997,Fenerbahce,8. Last 24,Turkey
1997,Rapid Wien,8. Last 24,Austria
1997,A.C. Milan,8. Last 24,Italy
1997,IFK Goteborg,8. Last 24,Sweden
1997,Maccabi Tel Aviv,8. Last 24,Israel
1997,Alania Vladikavkaz,8. Last 24,Russia
1997,Panathinaikos,8. Last 24,Greece
1997,Ferencvaros,8. Last 24,Hungary
1997,Brondby,8. Last 24,Denmark
1997,Slavia Prague,8. Last 24,Czech Republic
1997,Club Brugge,8. Last 24,Belgium
1997,Dynamo Kyiv,8. Last 24,Ukraine
1998,Real Madrid,1. Winner,Spain
1998,Juventus,2. Runner Up,Italy
1998,Real Madrid,3. Semifinalist,Spain
1998,Juventus,3. Semifinalist,Italy
1998,Monaco,3. Semifinalist,France
1998,Borussia Dortmund,3. Semifinalist,Germany
1998,Real Madrid,4. Quarterfinalist,Spain
1998,Juventus,4. Quarterfinalist,Italy
1998,Monaco,4. Quarterfinalist,France
1998,Borussia Dortmund,4. Quarterfinalist,Germany
1998,Dynamo Kyiv,4. Quarterfinalist,Ukraine
1998,Manchester United,4. Quarterfinalist,England
1998,Bayer Leverkusen,4. Quarterfinalist,Germany
1998,Bayern Munich,4. Quarterfinalist,Germany
1998,Real Madrid,8. Group Stage,Spain
1998,Juventus,8. Group Stage,Italy
1998,Monaco,8. Group Stage,France
1998,Borussia Dortmund,8. Group Stage,Germany
1998,Dynamo Kyiv,8. Group Stage,Ukraine
1998,Manchester United,8. Group Stage,England
1998,Bayer Leverkusen,8. Group Stage,Germany
1998,Bayern Munich,8. Group Stage,Germany
1998,Parma,8. Group Stage,Italy
1998,Sparta Prague,8. Group Stage,Czech Republic
1998,Galatasaray,8. Group Stage,Turkey
1998,Feyenoord,8. Group Stage,Netherlands
1998,Kosice,8. Group Stage,Slovakia
1998,PSV Eindhoven,8. Group Stage,Netherlands
1998,Newcastle United,8. Group Stage,England
1998,Barcelona,8. Group Stage,Spain
1998,Rosenborg BK,8. Group Stage,Norway
1998,Olympiacos,8. Group Stage,Greece
1998,Porto,8. Group Stage,Portugal
1998,Paris Saint-Germain,8. Group Stage,France
1998,Besiktas,8. Group Stage,Turkey
1998,IFK Goteborg,8. Group Stage,Sweden
1998,Sporting CP,8. Group Stage,Portugal
1998,Lierse,8. Group Stage,Belgium
1999,Manchester United,1. Winner,England
1999,Bayern Munich,2. Runner Up,Germany
1999,Manchester United,3. Semifinalist,England
1999,Bayern Munich,3. Semifinalist,Germany
1999,Dynamo Kyiv,3. Semifinalist,Ukraine
1999,Juventus,3. Semifinalist,Italy
1999,Manchester United,4. Quarterfinalist,England
1999,Bayern Munich,4. Quarterfinalist,Germany
1999,Dynamo Kyiv,4. Quarterfinalist,Ukraine
1999,Juventus,4. Quarterfinalist,Italy
1999,Internazionale,4. Quarterfinalist,Italy
1999,Olympiacos,4. Quarterfinalist,Greece
1999,Real Madrid,4. Quarterfinalist,Spain
1999,Kaiserslautern,4. Quarterfinalist,Germany
1999,Manchester United,8. Group Stage,England
1999,Bayern Munich,8. Group Stage,Germany
1999,Dynamo Kyiv,8. Group Stage,Ukraine
1999,Juventus,8. Group Stage,Italy
1999,Internazionale,8. Group Stage,Italy
1999,Olympiacos,8. Group Stage,Greece
1999,Real Madrid,8. Group Stage,Spain
1999,Kaiserslautern,8. Group Stage,Germany
1999,HJK Helsinki,8. Group Stage,Finland
1999,PSV Eindhoven,8. Group Stage,Netherlands
1999,Benfica,8. Group Stage,Portugal
1999,Panathinaikos,8. Group Stage,Greece
1999,Arsenal,8. Group Stage,England
1999,R.C. Lens,8. Group Stage,France
1999,Brondby,8. Group Stage,Denmark
1999,Barcelona,8. Group Stage,Spain
1999,Sturm Graz,8. Group Stage,Austria
1999,Spartak Moscow,8. Group Stage,Russia
1999,Athletic Bilbao,8. Group Stage,Spain
1999,Rosenborg BK,8. Group Stage,Norway
1999,Galatasaray,8. Group Stage,Turkey
1999,Ajax,8. Group Stage,Netherlands
1999,Porto,8. Group Stage,Portugal
1999,Croatia Zagreb,8. Group Stage,Croatia
2000,Real Madrid,1. Winner,Spain
2000,Valencia,2. Runner Up,Spain
2000,Real Madrid,3. Semifinalist,Spain
2000,Valencia,3. Semifinalist,Spain
2000,Bayern Munich,3. Semifinalist,Germany
2000,Barcelona,3. Semifinalist,Spain
2000,Real Madrid,4. Quarterfinalist,Spain
2000,Valencia,4. Quarterfinalist,Spain
2000,Bayern Munich,4. Quarterfinalist,Germany
2000,Barcelona,4. Quarterfinalist,Spain
2000,Manchester United,4. Quarterfinalist,England
2000,Porto,4. Quarterfinalist,Portugal
2000,Lazio,4. Quarterfinalist,Italy
2000,Chelsea,4. Quarterfinalist,England
2000,Real Madrid,6. Second Group Stage,Spain
2000,Valencia,6. Second Group Stage,Spain
2000,Bayern Munich,6. Second Group Stage,Germany
2000,Barcelona,6. Second Group Stage,Spain
2000,Manchester United,6. Second Group Stage,England
2000,Porto,6. Second Group Stage,Portugal
2000,Lazio,6. Second Group Stage,Italy
2000,Chelsea,6. Second Group Stage,England
2000,Sparta Prague,6. Second Group Stage,Czech Republic
2000,Hertha BSC,6. Second Group Stage,Germany
2000,Fiorentina,6. Second Group Stage,Italy
2000,Bordeaux,6. Second Group Stage,France
2000,Dynamo Kyiv,6. Second Group Stage,Ukraine
2000,Rosenborg BK,6. Second Group Stage,Norway
2000,Feyenoord,6. Second Group Stage,Netherlands
2000,Marseille,6. Second Group Stage,France
2000,Real Madrid,7. First Group Stage,Spain
2000,Valencia,7. First Group Stage,Spain
2000,Bayern Munich,7. First Group Stage,Germany
2000,Barcelona,7. First Group Stage,Spain
2000,Manchester United,7. First Group Stage,England
2000,Porto,7. First Group Stage,Portugal
2000,Lazio,7. First Group Stage,Italy
2000,Chelsea,7. First Group Stage,England
2000,Sparta Prague,7. First Group Stage,Czech Republic
2000,Hertha BSC,7. First Group Stage,Germany
2000,Fiorentina,7. First Group Stage,Italy
2000,Bordeaux,7. First Group Stage,France
2000,Dynamo Kyiv,7. First Group Stage,Ukraine
2000,Rosenborg BK,7. First Group Stage,Norway
2000,Feyenoord,7. First Group Stage,Netherlands
2000,Marseille,7. First Group Stage,France
2000,Bayer Leverkusen,7. First Group Stage,Germany
2000,Maribor,7. First Group Stage,Slovenia
2000,Arsenal,7. First Group Stage,England
2000,AIK,7. First Group Stage,Sweden
2000,Borussia Dortmund,7. First Group Stage,Germany
2000,Boavista,7. First Group Stage,Portugal
2000,Sturm Graz,7. First Group Stage,Austria
2000,Croatia Zagreb,7. First Group Stage,Croatia
2000,Olympiacos,7. First Group Stage,Greece
2000,Molde FK,7. First Group Stage,Norway
2000,Rangers (IL),7. First Group Stage,Scotland
2000,PSV Eindhoven,7. First Group Stage,Netherlands
2000,Spartak Moscow,7. First Group Stage,Russia
2000,Willem II,7. First Group Stage,Netherlands
2000,Galatasaray,7. First Group Stage,Turkey
2000,A.C. Milan,7. First Group Stage,Italy
2001,Bayern Munich,1. Winner,Germany
2001,Valencia,2. Runner Up,Spain
2001,Bayern Munich,3. Semifinalist,Germany
2001,Valencia,3. Semifinalist,Spain
2001,Real Madrid,3. Semifinalist,Spain
2001,Leeds United,3. Semifinalist,England
2001,Bayern Munich,4. Quarterfinalist,Germany
2001,Valencia,4. Quarterfinalist,Spain
2001,Real Madrid,4. Quarterfinalist,Spain
2001,Leeds United,4. Quarterfinalist,England
2001,Galatasaray,4. Quarterfinalist,Turkey
2001,Manchester United,4. Quarterfinalist,England
2001,Deportivo La Coruna,4. Quarterfinalist,Spain
2001,Arsenal,4. Quarterfinalist,England
2001,Bayern Munich,6. Second Group Stage,Germany
2001,Valencia,6. Second Group Stage,Spain
2001,Real Madrid,6. Second Group Stage,Spain
2001,Leeds United,6. Second Group Stage,England
2001,Galatasaray,6. Second Group Stage,Turkey
2001,Manchester United,6. Second Group Stage,England
2001,Deportivo La Coruna,6. Second Group Stage,Spain
2001,Arsenal,6. Second Group Stage,England
2001,Sturm Graz,6. Second Group Stage,Austria
2001,Panathinaikos,6. Second Group Stage,Greece
2001,A.C. Milan,6. Second Group Stage,Italy
2001,Paris Saint-Germain,6. Second Group Stage,France
2001,Olympique Lyonnais,6. Second Group Stage,France
2001,Spartak Moscow,6. Second Group Stage,Russia
2001,Anderlecht,6. Second Group Stage,Netherlands
2001,Lazio,6. Second Group Stage,Italy
2001,Bayern Munich,7. First Group Stage,Germany
2001,Valencia,7. First Group Stage,Spain
2001,Real Madrid,7. First Group Stage,Spain
2001,Leeds United,7. First Group Stage,England
2001,Galatasaray,7. First Group Stage,Turkey
2001,Manchester United,7. First Group Stage,England
2001,Deportivo La Coruna,7. First Group Stage,Spain
2001,Arsenal,7. First Group Stage,England
2001,Sturm Graz,7. First Group Stage,Austria
2001,Panathinaikos,7. First Group Stage,Greece
2001,A.C. Milan,7. First Group Stage,Italy
2001,Paris Saint-Germain,7. First Group Stage,France
2001,Olympique Lyonnais,7. First Group Stage,France
2001,Spartak Moscow,7. First Group Stage,Russia
2001,Anderlecht,7. First Group Stage,Netherlands
2001,Lazio,7. First Group Stage,Italy
2001,Bayer Leverkusen,7. First Group Stage,Germany
2001,Sporting CP,7. First Group Stage,Portugal
2001,Shakhtar Donetsk,7. First Group Stage,Ukraine
2001,Sparta Prague,7. First Group Stage,Czech Republic
2001,Olympiacos,7. First Group Stage,Greece
2001,Heerenveen,7. First Group Stage,Netherlands
2001,Rangers (IL),7. First Group Stage,Scotland
2001,Monaco,7. First Group Stage,France
2001,Hamburg,7. First Group Stage,Germany
2001,Juventus,7. First Group Stage,Italy
2001,Rosenborg BK,7. First Group Stage,Norway
2001,Helsingborg,7. First Group Stage,Sweden
2001,PSV Eindhoven,7. First Group Stage,Netherlands
2001,Dynamo Kyiv,7. First Group Stage,Russia
2001,Barcelona,7. First Group Stage,Spain
2001,Besiktas,7. First Group Stage,Turkey
2002,Real Madrid,1. Winner,Spain
2002,Bayer Leverkusen,2. Runner Up,Germany
2002,Real Madrid,3. Semifinalist,Spain
2002,Bayer Leverkusen,3. Semifinalist,Germany
2002,Manchester United,3. Semifinalist,England
2002,Barcelona,3. Semifinalist,Spain
2002,Real Madrid,4. Quarterfinalist,Spain
2002,Bayer Leverkusen,4. Quarterfinalist,Germany
2002,Manchester United,4. Quarterfinalist,England
2002,Barcelona,4. Quarterfinalist,Spain
2002,Deportivo La Coruna,4. Quarterfinalist,Spain
2002,Liverpool,4. Quarterfinalist,England
2002,Panathinaikos,4. Quarterfinalist,Greece
2002,Bayern Munich,4. Quarterfinalist,Germany
2002,Real Madrid,6. Second Group Stage,Spain
2002,Bayer Leverkusen,6. Second Group Stage,Germany
2002,Manchester United,6. Second Group Stage,England
2002,Barcelona,6. Second Group Stage,Spain
2002,Deportivo La Coruna,6. Second Group Stage,Spain
2002,Liverpool,6. Second Group Stage,England
2002,Panathinaikos,6. Second Group Stage,Greece
2002,Bayern Munich,6. Second Group Stage,Germany
2002,Boavista,6. Second Group Stage,Portugal
2002,Nantes,6. Second Group Stage,France
2002,Roma,6. Second Group Stage,Italy
2002,Galatasaray,6. Second Group Stage,Turkey
2002,Sparta Prague,6. Second Group Stage,Czech Republic
2002,Porto,6. Second Group Stage,Portugal
2002,Arsenal,6. Second Group Stage,England
2002,Juventus,6. Second Group Stage,Italy
2002,Real Madrid,7. First Group Stage,Spain
2002,Bayer Leverkusen,7. First Group Stage,Germany
2002,Manchester United,7. First Group Stage,England
2002,Barcelona,7. First Group Stage,Spain
2002,Deportivo La Coruna,7. First Group Stage,Spain
2002,Liverpool,7. First Group Stage,England
2002,Panathinaikos,7. First Group Stage,Greece
2002,Bayern Munich,7. First Group Stage,Germany
2002,Boavista,7. First Group Stage,Portugal
2002,Nantes,7. First Group Stage,France
2002,Roma,7. First Group Stage,Italy
2002,Galatasaray,7. First Group Stage,Turkey
2002,Sparta Prague,7. First Group Stage,Czech Republic
2002,Porto,7. First Group Stage,Portugal
2002,Arsenal,7. First Group Stage,England
2002,Juventus,7. First Group Stage,Italy
2002,Lokomotiv Moscow,7. First Group Stage,Russia
2002,Anderlecht,7. First Group Stage,Netherlands
2002,Borussia Dortmund,7. First Group Stage,Germany
2002,Dynamo Kyiv,7. First Group Stage,Ukraine
2002,Mallorca,7. First Group Stage,Spain
2002,Schalke 04,7. First Group Stage,Germany
2002,PSV Eindhoven,7. First Group Stage,Netherlands
2002,Lazio,7. First Group Stage,Italy
2002,Celtic,7. First Group Stage,Scotland
2002,Rosenborg BK,7. First Group Stage,Norway
2002,Olympique Lyonnais,7. First Group Stage,France
2002,Fenerbahce,7. First Group Stage,Turkey
2002,Lille OSC,7. First Group Stage,France
2002,Olympiacos,7. First Group Stage,Greece
2002,Feyenoord,7. First Group Stage,Netherlands
2002,Spartak Moscow,7. First Group Stage,Russia
2003,A.C. Milan,1. Winner,Italy
2003,Juventus,2. Runner Up,Italy
2003,A.C. Milan,3. Semifinalist,Italy
2003,Juventus,3. Semifinalist,Italy
2003,Real Madrid,3. Semifinalist,Spain
2003,Internazionale,3. Semifinalist,Italy
2003,A.C. Milan,4. Quarterfinalist,Italy
2003,Juventus,4. Quarterfinalist,Italy
2003,Real Madrid,4. Quarterfinalist,Spain
2003,Internazionale,4. Quarterfinalist,Italy
2003,Manchester United,4. Quarterfinalist,England
2003,Barcelona,4. Quarterfinalist,Spain
2003,Ajax,4. Quarterfinalist,Netherlands
2003,Valencia,4. Quarterfinalist,Spain
2003,Barcelona,6. Second Group Stage,Spain
2003,Internazionale,6. Second Group Stage,Italy
2003,Newcastle United,6. Second Group Stage,England
2003,Bayer Leverkusen,6. Second Group Stage,Germany
2003,Valencia,6. Second Group Stage,Spain
2003,Ajax,6. Second Group Stage,Netherlands
2003,Arsenal,6. Second Group Stage,England
2003,Roma,6. Second Group Stage,Italy
2003,A.C. Milan,6. Second Group Stage,Italy
2003,Real Madrid,6. Second Group Stage,Spain
2003,Borussia Dortmund,6. Second Group Stage,Germany
2003,Lokomotiv Moscow,6. Second Group Stage,Russia
2003,Manchester United,6. Second Group Stage,England
2003,Juventus,6. Second Group Stage,Italy
2003,Basel,6. Second Group Stage,Switzerland
2003,Deportivo La Coruna,6. Second Group Stage,Spain
2003,Barcelona,7. First Group Stage,Spain
2003,Internazionale,7. First Group Stage,Italy
2003,Newcastle United,7. First Group Stage,England
2003,Bayer Leverkusen,7. First Group Stage,Germany
2003,Valencia,7. First Group Stage,Spain
2003,Ajax,7. First Group Stage,Netherlands
2003,Arsenal,7. First Group Stage,England
2003,Roma,7. First Group Stage,Italy
2003,A.C. Milan,7. First Group Stage,Italy
2003,Real Madrid,7. First Group Stage,Spain
2003,Borussia Dortmund,7. First Group Stage,Germany
2003,Lokomotiv Moscow,7. First Group Stage,Russia
2003,Manchester United,7. First Group Stage,England
